Peildatum;Netbeheerder;Provincie;Gemeente;CBS Buurt;CBS Buurtcode;Aantal aansluitingen in CBS-buurt ;Aantal aansluitingen met opwekinstallatie;Opgesteld vermogen
202201;Enexis;Drenthe;Assen;De Kleuven;BU01060703;474;103;326
202201;Enexis;Drenthe;Assen;De Dreven;BU01060704;466;166;567
202201;Enexis;Drenthe;Assen;De Breeën;BU01060705;367;176;726
202201;Enexis;Drenthe;Assen;De Hoven;BU01060706;360;181;752
202201;Enexis;Drenthe;Assen;De Heugten;BU01060707;584;100;342
202201;Enexis;Drenthe;Assen;De Beemden;BU01060708;380;108;477
202201;Enexis;Drenthe;Assen;De Hullen;BU01060709;393;139;530
202201;Enexis;Drenthe;Assen;De Stoepen;BU01060710;835;306;1.173
202201;Enexis;Drenthe;Assen;De Goorns;BU01060711;325;68;238
202201;Enexis;Drenthe;Assen;Bedrijventerrein Marsdijk West;BU01060712;131;24;270
202201;Enexis;Drenthe;Assen;Bedrijventerrein Oost;BU01060714;96;14;203
202201;Enexis;Drenthe;Assen;Bedrijventerrein Marsdijk Oost;BU01060715;180;38;508
202201;Enexis;Drenthe;Assen;Kloosterveste;BU01060800;417;146;495
202201;Enexis;Drenthe;Assen;Kloostertuinen;BU01060801;325;94;356
202201;Enexis;Drenthe;Assen;Kloosterhaven;BU01060802;137;64;294
202201;Enexis;Drenthe;Assen;Kloosterlanen;BU01060803;279;137;596
202201;Enexis;Drenthe;Assen;Kloosterhoven;BU01060804;522;118;413
202201;Enexis;Drenthe;Assen;Kloosterstede;BU01060805;382;94;380
202201;Enexis;Drenthe;Assen;Kloostergaarde;BU01060806;168;30;117
202201;Enexis;Drenthe;Assen;Kloosterhage;BU01060807;292;112;455
202201;Enexis;Drenthe;Assen;Kloosterkade;BU01060808;173;83;367
202201;Enexis;Drenthe;Assen;Sterrenbeeldenbuurt;BU01060809;223;129;519
202201;Enexis;Drenthe;Assen;Planetenbuurt;BU01060810;347;125;457
202201;Enexis;Drenthe;Assen;Kloosterhout;BU01060815;331;179;931
202201;Enexis;Drenthe;Assen;Kloosterbos;BU01060816;462;161;663
202201;Enexis;Drenthe;Assen;Uitbreidingsgebied Kloosterveen;BU01060817;32;11;69
202201;Enexis;Drenthe;Assen;Loon;BU01069900;112;43;257
202201;Enexis;Drenthe;Assen;Ubbena;BU01069904;44;11;91
202201;Enexis;Drenthe;Assen;Zeijerveld;BU01069909;40;12;113
202201;Enexis;Drenthe;Assen;Verspreide huizen Witten;BU01069911;45;10;101
202201;Enexis;Drenthe;Assen;Witten;BU01069912;30;10;60
202201;Enexis;Drenthe;Assen;Anreep/Schieven;BU01069915;21;12;84
202201;Enexis;Drenthe;Assen;;;585;106;1.167
202201;Enexis;Drenthe;Borger-Odoorn;Borger;BU16810000;2.428;690;3.188
202201;Enexis;Drenthe;Borger-Odoorn;Westdorp;BU16810001;39;18;228
202201;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Borger;BU16810009;89;18;664
202201;Enexis;Drenthe;Borger-Odoorn;Buinen;BU16810100;312;108;630
202201;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Buinen;BU16810109;40;13;70
202201;Enexis;Drenthe;Borger-Odoorn;Bronneger;BU16810200;55;18;98
202201;Enexis;Drenthe;Borger-Odoorn;Drouwen;BU16810300;197;81;460
202201;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Drouwen;BU16810309;211;23;106
202201;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Bronnegerveen;BU16810409;43;10;85
202201;Enexis;Drenthe;Borger-Odoorn;Drouwenerveen;BU16810500;107;29;249
202201;Enexis;Drenthe;Borger-Odoorn;Drouwenermond;BU16810600;250;70;434
202201;Enexis;Drenthe;Borger-Odoorn;Nieuw-Buinen;BU16810700;2.153;621;3.177
202201;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Nieuw-Buinen;BU16810709;41;30;179
202201;Enexis;Drenthe;Borger-Odoorn;Buinerveen;BU16810800;192;75;442
202201;Enexis;Drenthe;Borger-Odoorn;Ees;BU16810900;143;54;302
202201;Enexis;Drenthe;Borger-Odoorn;Eesergroen;BU16810901;37;14;191
202201;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Eeserveen;BU16810907;96;26;417
202201;Enexis;Drenthe;Borger-Odoorn;Odoorn;BU16811000;867;298;1.398
202201;Enexis;Drenthe;Borger-Odoorn;Exloo;BU16811100;746;274;1.288
202201;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Exloo;BU16811109;356;26;118
202201;Enexis;Drenthe;Borger-Odoorn;Valthe;BU16811200;479;191;791
202201;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Valthe;BU16811209;88;32;245
202201;Enexis;Drenthe;Borger-Odoorn;Klijndijk;BU16811300;336;126;588
202201;Enexis;Drenthe;Borger-Odoorn;Odoornerveen;BU16811400;150;53;667
202201;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Odoornerveen;BU16811409;33;10;79
202201;Enexis;Drenthe;Borger-Odoorn;Tweede Exloërmond;BU16811500;1.064;397;2.190
202201;Enexis;Drenthe;Borger-Odoorn;Eerste Exloërmond;BU16811501;164;59;570
202201;Enexis;Drenthe;Borger-Odoorn;Valthermond;BU16811600;1.558;606;3.017
202201;Enexis;Drenthe;Borger-Odoorn;Zandberg;BU16811601;37;17;102
202201;Enexis;Drenthe;Borger-Odoorn;;;328;72;977
202201;Enexis;Drenthe;Coevorden;Coevorden-Centrum;BU01091000;1.595;271;854
202201;Enexis;Drenthe;Coevorden;Lootuinen;BU01091001;565;332;955
202201;Enexis;Drenthe;Coevorden;Poppenhare;BU01091002;576;162;417
202201;Enexis;Drenthe;Coevorden;Binnenvree Buitenvree Pikveld;BU01091003;1.358;538;1.656
202201;Enexis;Drenthe;Coevorden;De Heege;BU01091004;924;401;1.345
202201;Enexis;Drenthe;Coevorden;Klooster;BU01091006;70;17;135
202201;Enexis;Drenthe;Coevorden;Ballast;BU01091007;699;243;890
202201;Enexis;Drenthe;Coevorden;De Loo;BU01091008;549;287;863
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Coevorden;BU01091009;55;10;123
202201;Enexis;Drenthe;Coevorden;Hare;BU01091011;151;29;402
202201;Enexis;Drenthe;Coevorden;Leeuwerikenveld;BU01091012;96;16;137
202201;Enexis;Drenthe;Coevorden;Klinkenvlier;BU01091014;75;31;224
202201;Enexis;Drenthe;Coevorden;Ossehaar;BU01091015;350;146;667
202201;Enexis;Drenthe;Coevorden;Steenwijksmoer;BU01091116;269;88;404
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Steenwijksmoer;BU01091117;177;28;349
202201;Enexis;Drenthe;Coevorden;Nieuwe Krim;BU01091218;71;18;95
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Weijerswold;BU01091320;42;13;183
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Vlieghuis en Padhuis;BU01091421;55;12;84
202201;Enexis;Drenthe;Coevorden;Dalen;BU01092022;1.599;598;2.659
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Dalen;BU01092023;195;51;478
202201;Enexis;Drenthe;Coevorden;Wachtum;BU01092024;123;45;325
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Wachtum;BU01092025;53;17;137
202201;Enexis;Drenthe;Coevorden;Dalerpeel;BU01092026;273;106;349
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Dalerpeel;BU01092027;134;32;243
202201;Enexis;Drenthe;Coevorden;Dalerveen;BU01092028;128;38;190
202201;Enexis;Drenthe;Coevorden;Stieltjeskanaal;BU01092030;84;19;150
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Stieltjeskanaal;BU01092031;41;12;195
202201;Enexis;Drenthe;Coevorden;Oosterhesselen;BU01093032;830;321;1.302
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Oosterhesselen;BU01093033;94;15;122
202201;Enexis;Drenthe;Coevorden;Gees;BU01093034;284;81;480
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Gees;BU01093035;71;11;102
202201;Enexis;Drenthe;Coevorden;Zwinderen;BU01093036;111;35;286
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Zwinderen;BU01093037;84;15;314
202201;Enexis;Drenthe;Coevorden;Geesbrug;BU01093038;304;106;427
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Geesbrug;BU01093039;412;75;692
202201;Enexis;Drenthe;Coevorden;Sleen;BU01094040;1.071;446;1.739
202201;Enexis;Drenthe;Coevorden;Noord-Sleen;BU01094043;199;65;429
202201;Enexis;Drenthe;Coevorden;'t Haantje;BU01094044;93;34;198
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Noord-Sleen;BU01094046;58;14;218
202201;Enexis;Drenthe;Coevorden;Schoonoord;BU01094047;934;398;1.461
202201;Enexis;Drenthe;Coevorden;De Kiel;BU01094048;147;43;188
202201;Enexis;Drenthe;Coevorden;Verspreide huizen De Kiel;BU01094049;63;17;97
202201;Enexis;Drenthe;Coevorden;Erm;BU01094053;170;33;219
202201;Enexis;Drenthe;Coevorden;Holsloot;BU01094055;51;11;116
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Elm;BU01094057;219;28;173
202201;Enexis;Drenthe;Coevorden;Zweeloo;BU01095058;160;41;195
202201;Enexis;Drenthe;Coevorden;Aalden;BU01095059;790;274;1.096
202201;Enexis;Drenthe;Coevorden;Meppen;BU01095061;140;44;287
202201;Enexis;Drenthe;Coevorden;Wezup;BU01095063;83;24;216
202201;Enexis;Drenthe;Coevorden;Wezuperbrug;BU01095064;74;29;173
202201;Enexis;Drenthe;Coevorden;Benneveld;BU01095065;69;14;102
202201;Enexis;Drenthe;Coevorden;Verspreide huizen Wezuperbrug;BU01095067;33;10;122
202201;Enexis;Drenthe;Coevorden;;;555;93;1.164
202201;Enexis;Drenthe;De Wolden;Zuidwolde kern;BU16900000;2.562;1.161;4.239
202201;Enexis;Drenthe;De Wolden;Verspreide huizen Zuidwolde;BU16900009;545;146;942
202201;Enexis;Drenthe;De Wolden;Alteveer;BU16900100;223;89;386
202201;Enexis;Drenthe;De Wolden;Verspreide huizen Alteveer;BU16900109;160;44;396
202201;Enexis;Drenthe;De Wolden;Kerkenveld;BU16900200;217;83;510
202201;Enexis;Drenthe;De Wolden;Verspreide huizen Kerkenveld;BU16900209;203;52;398
202201;Enexis;Drenthe;De Wolden;Drogteropslagen;BU16900300;117;44;269
202201;Enexis;Drenthe;De Wolden;Verspreide huizen Drogteropslagen;BU16900309;143;24;185
202201;Enexis;Drenthe;De Wolden;Linde;BU16900400;53;21;92
202201;Enexis;Drenthe;De Wolden;Verspreide huizen Linde;BU16900409;242;44;377
202201;Enexis;Drenthe;De Wolden;Fort;BU16900500;93;39;224
202201;Enexis;Drenthe;De Wolden;Verspreide huizen Fort;BU16900509;264;48;354
202201;Enexis;Drenthe;De Wolden;Veeningen;BU16900600;147;49;175
202201;Enexis;Drenthe;De Wolden;Verspreide huizen Veeningen;BU16900609;190;36;309
202201;Enexis;Drenthe;De Wolden;Echten;BU16900700;92;29;118
202201;Enexis;Drenthe;De Wolden;Verspreide huizen Echten;BU16900709;94;24;288
202201;Enexis;Drenthe;De Wolden;Ruinen;BU16900800;1.302;603;2.226
202201;Enexis;Drenthe;De Wolden;Verspreide huizen Ruinen;BU16900809;484;113;841
202201;Enexis;Drenthe;De Wolden;Ansen;BU16901000;122;38;221
202201;Enexis;Drenthe;De Wolden;Verspreide huizen Ansen;BU16901009;63;11;122
202201;Enexis;Drenthe;De Wolden;Ruinerwold;BU16901100;1.127;484;1.915
202201;Enexis;Drenthe;De Wolden;Oosteinde;BU16901102;124;47;217
202201;Enexis;Drenthe;De Wolden;Berghuizen;BU16901103;57;16;66
202201;Enexis;Drenthe;De Wolden;Oosteinde-Buiten;BU16901105;198;51;451
202201;Enexis;Drenthe;De Wolden;Ruinerwold-Buiten;BU16901109;209;50;643
202201;Enexis;Drenthe;De Wolden;Koekange;BU16901200;501;208;724
202201;Enexis;Drenthe;De Wolden;Koekange Noord;BU16901201;113;26;170
202201;Enexis;Drenthe;De Wolden;Koekange Zuid;BU16901202;72;24;173
202201;Enexis;Drenthe;De Wolden;Koekangerveld;BU16901203;64;38;191
202201;Enexis;Drenthe;De Wolden;Verspreide huizen Koekange;BU16901209;518;106;847
202201;Enexis;Drenthe;De Wolden;De Wijk;BU16901300;1.248;569;2.007
202201;Enexis;Drenthe;De Wolden;Verspreide huizen De Wijk;BU16901309;164;26;154
202201;Enexis;Drenthe;De Wolden;;;240;43;392
202201;Enexis;Drenthe;Emmen;Derde Kruisdiep;BU01140100;239;79;429
202201;Enexis;Drenthe;Emmen;Eerste Kruisdiep;BU01140101;898;197;1.013
202201;Enexis;Drenthe;Emmen;Tramwijk;BU01140102;94;34;157
202201;Enexis;Drenthe;Emmen;Achterdiep;BU01140103;98;25;189
202201;Enexis;Drenthe;Emmen;Weerdingerkanaal;BU01140104;96;22;174
202201;Enexis;Drenthe;Emmen;Siepelveen;BU01140106;48;11;114
202201;Enexis;Drenthe;Emmen;Verspreide huizen Nieuw-Weerdinge;BU01140109;70;13;144
202201;Enexis;Drenthe;Emmen;Roswinkel-Centrum;BU01140200;166;41;212
202201;Enexis;Drenthe;Emmen;Oude Schuttingskanaal;BU01140206;47;15;85
202201;Enexis;Drenthe;Emmen;Roswinkelerstraat;BU01140208;85;20;127
202201;Enexis;Drenthe;Emmen;Verspreide huizen Roswinkel;BU01140209;103;28;169
202201;Enexis;Drenthe;Emmen;Emmer-Compascuum-Centrum;BU01140300;2.302;394;1.846
202201;Enexis;Drenthe;Emmen;Emmer-Erfscheidenveen;BU01140301;803;231;1.253
202201;Enexis;Drenthe;Emmen;Foxel;BU01140302;174;54;285
202201;Enexis;Drenthe;Emmen;Oosterdiep;BU01140303;200;72;407
202201;Enexis;Drenthe;Emmen;Verspreide huizen Emmer-Compascuum;BU01140309;120;26;300
202201;Enexis;Drenthe;Emmen;Barger-Compascuum-Centrum;BU01140400;613;131;649
202201;Enexis;Drenthe;Emmen;Scholtenskanaal;BU01140401;77;15;76
202201;Enexis;Drenthe;Emmen;Verlengde Oosterdiep;BU01140402;102;26;233
202201;Enexis;Drenthe;Emmen;Limietweg;BU01140408;62;16;95
202201;Enexis;Drenthe;Emmen;Nieuw-Dordrecht-Centrum;BU01140500;589;104;504
202201;Enexis;Drenthe;Emmen;Oranjedorp;BU01140502;204;53;412
202201;Enexis;Drenthe;Emmen;Vastenow;BU01140503;84;25;158
202201;Enexis;Drenthe;Emmen;Nieuw-Amsterdam-Centrum;BU01140600;1.969;515;2.695
202201;Enexis;Drenthe;Emmen;Langs de Vaart;BU01140608;102;32;233
202201;Enexis;Drenthe;Emmen;Verspreide huizen Nieuw-Amsterdam;BU01140609;72;13;121
202201;Enexis;Drenthe;Emmen;Erica-Centrum;BU01140700;1.732;534;2.552
202201;Enexis;Drenthe;Emmen;Amsterdamscheveld;BU01140701;83;34;201
202201;Enexis;Drenthe;Emmen;Beekweg;BU01140702;115;27;263
202201;Enexis;Drenthe;Emmen;Verlengde Vaart;BU01140707;38;13;209
202201;Enexis;Drenthe;Emmen;Ericasestraat;BU01140708;72;30;320
202201;Enexis;Drenthe;Emmen;Verspreide huizen Erica;BU01140709;128;36;477
202201;Enexis;Drenthe;Emmen;Klazienaveen-Noord;BU01140800;2.204;534;2.595
202201;Enexis;Drenthe;Emmen;Klazienaveen-Zuid;BU01140801;2.926;617;2.676
202201;Enexis;Drenthe;Emmen;Barger-Oosterveen;BU01140802;126;43;232
202201;Enexis;Drenthe;Emmen;Kloostermanswijk;BU01140803;102;29;171
202201;Enexis;Drenthe;Emmen;Dordsedijk;BU01140804;44;16;77
202201;Enexis;Drenthe;Emmen;Derksweg;BU01140806;59;12;63
202201;Enexis;Drenthe;Emmen;Tuinbouwcentrum Klazienaveen;BU01140807;113;11;79
202201;Enexis;Drenthe;Emmen;Verspreide huizen Klazienaveen;BU01140809;103;28;260
202201;Enexis;Drenthe;Emmen;Zwartemeer-Centrum;BU01140900;1.215;253;1.254
202201;Enexis;Drenthe;Emmen;Kamerlingswijk;BU01140901;87;23;132
202201;Enexis;Drenthe;Emmen;Schoonebeek;BU01141000;1.757;793;2.755
202201;Enexis;Drenthe;Emmen;Oosterse Bos en Middendorp;BU01141001;88;20;198
202201;Enexis;Drenthe;Emmen;Westerse Bos;BU01141002;54;19;198
202201;Enexis;Drenthe;Emmen;Zandpol;BU01141003;211;108;397
202201;Enexis;Drenthe;Emmen;Industrieterrein De Vierslagen;BU01141004;85;10;102
202201;Enexis;Drenthe;Emmen;Verspreide huizen Schoonebeek;BU01141009;123;23;155
202201;Enexis;Drenthe;Emmen;Veenoord;BU01141300;1.045;354;1.254
202201;Enexis;Drenthe;Emmen;Nieuw-Schoonebeek;BU01142100;352;147;605
202201;Enexis;Drenthe;Emmen;Westelijk Nieuw-Schoonebeek;BU01142101;100;31;215
202201;Enexis;Drenthe;Emmen;Oostelijk Nieuw-Schoonebeek;BU01142102;125;30;246
202201;Enexis;Drenthe;Emmen;Weiteveen;BU01143200;621;248;951
202201;Enexis;Drenthe;Emmen;Westelijk en oostelijk Weiteveen;BU01143201;57;15;91
202201;Enexis;Drenthe;Emmen;Emmen-Centrum;BU01144000;3.000;227;987
202201;Enexis;Drenthe;Emmen;Emmen-omgeving Oude Roswinkelerweg;BU01144100;658;237;821
202201;Enexis;Drenthe;Emmen;Emmen over 't spoor;BU01144101;701;128;642
202201;Enexis;Drenthe;Emmen;Emmermeer;BU01144200;3.283;426;1.997
202201;Enexis;Drenthe;Emmen;Angelslo;BU01144300;3.801;506;2.127
202201;Enexis;Drenthe;Emmen;Emmerhout;BU01144400;3.757;800;3.267
202201;Enexis;Drenthe;Emmen;Emmerschans;BU01144500;490;127;624
202201;Enexis;Drenthe;Emmen;Bargeres;BU01144600;4.478;1.286;4.129
202201;Enexis;Drenthe;Emmen;Rietlanden;BU01144700;4.013;1.491;5.618
202201;Enexis;Drenthe;Emmen;Parc Sandur;BU01144800;842;401;1.744
202201;Enexis;Drenthe;Emmen;Delftlanden;BU01144900;570;347;1.716
202201;Enexis;Drenthe;Emmen;Barger-Oosterveld;BU01145000;1.299;419;2.334
202201;Enexis;Drenthe;Emmen;Weerdinge;BU01145100;249;102;541
202201;Enexis;Drenthe;Emmen;Westenesch;BU01145101;73;21;186
202201;Enexis;Drenthe;Emmen;Verspreide huizen Emmen;BU01145109;454;103;847
202201;Enexis;Drenthe;Emmen;Noordbarge;BU01145200;452;151;842
202201;Enexis;Drenthe;Emmen;Zuidbarge;BU01145201;170;71;546
202201;Enexis;Drenthe;Emmen;Industrieterrein Bargermeer;BU01145300;633;53;818
202201;Enexis;Drenthe;Emmen;;;268;51;646
202201;Enexis;Drenthe;Hoogeveen;Erflanden;BU01185109;1.038;420;1.556
202201;Enexis;Drenthe;Hoogeveen;Fluitenberg kern;BU01185200;196;104;529
202201;Enexis;Drenthe;Hoogeveen;Verspreide huizen Fluitenberg;BU01185201;64;10;139
202201;Enexis;Drenthe;Hoogeveen;Verspreide huizen Noordscheschut;BU01185501;37;12;67
202201;Enexis;Drenthe;Hoogeveen;Nieuwlande kern;BU01185600;530;190;790
202201;Enexis;Drenthe;Hoogeveen;Verspreide huizen Nieuwlande;BU01185601;77;20;120
202201;Enexis;Drenthe;Hoogeveen;Nieuweroord kern;BU01185700;212;73;344
202201;Enexis;Drenthe;Hoogeveen;Verspreide huizen Nieuweroord;BU01185701;78;26;222
202201;Enexis;Drenthe;Hoogeveen;Tiendeveen kern;BU01185800;159;73;290
202201;Enexis;Drenthe;Hoogeveen;Verspreide huizen Tiendeveen;BU01185801;164;51;416
202201;Enexis;Drenthe;Hoogeveen;Stuifzand kern;BU01185900;146;57;251
202201;Enexis;Drenthe;Hoogeveen;Verspreide huizen Stuifzand;BU01185901;143;45;336
202201;Enexis;Drenthe;Hoogeveen;Pesse kern;BU01186000;505;243;885
202201;Enexis;Drenthe;Hoogeveen;Verspreide huizen Pesse-Oost;BU01186001;287;46;434
202201;Enexis;Drenthe;Hoogeveen;Verspreide huizen Pesse-West;BU01186002;50;10;129
202201;Enexis;Drenthe;Hoogeveen;Verspreide huizen Pesse-Zuid;BU01186003;115;31;133
202201;Enexis;Drenthe;Hoogeveen;Verspreide huizen Nijstad;BU01186206;53;15;108
