Peildatum;Netbeheerder;Provincie;Gemeente;CBS Buurt;CBS Buurtcode;Aantal aansluitingen in CBS-buurt ;Aantal aansluitingen met opwekinstallatie;Opgesteld vermogen
202007;Enexis;Drenthe;Aa en Hunze;Verspreide huizen Rolde;16801909;228;43;353
202007;Enexis;Drenthe;Aa en Hunze;Grolloo;16802000;266;59;290
202007;Enexis;Drenthe;Aa en Hunze;Schoonloo;16802001;85;17;136
202007;Enexis;Drenthe;Aa en Hunze;Verspreide huizen Grolloo;16802009;189;36;358
202007;Enexis;Drenthe;Aa en Hunze;Ekehaar;16802100;109;28;272
202007;Enexis;Drenthe;Aa en Hunze;Verspreide huizen Ekehaar;16802109;106;26;216
202007;Enexis;Drenthe;Aa en Hunze;;;283;79;709
202007;Enexis;Drenthe;Assen;Brinkkwartier;1060000;280;11;59
202007;Enexis;Drenthe;Assen;Overcingel;1060002;286;18;86
202007;Enexis;Drenthe;Assen;Oranjebuurt;1060003;304;24;72
202007;Enexis;Drenthe;Assen;Koopmanskwartier;1060005;1.165;60;175
202007;Enexis;Drenthe;Assen;Cultuureelkwartier;1060006;230;16;71
202007;Enexis;Drenthe;Assen;Oude Gasfabriek;1060007;83;11;33
202007;Enexis;Drenthe;Assen;De Hertenkamp;1060008;321;48;187
202007;Enexis;Drenthe;Assen;De Esch;1060010;364;46;135
202007;Enexis;Drenthe;Assen;Bomenbuurt;1060011;301;45;186
202007;Enexis;Drenthe;Assen;Zuiderpark;1060012;139;36;166
202007;Enexis;Drenthe;Assen;De Lariks Oost;1060100;742;48;174
202007;Enexis;Drenthe;Assen;Landgoed Lariks;1060101;490;34;138
202007;Enexis;Drenthe;Assen;De Lariks West;1060102;808;112;386
202007;Enexis;Drenthe;Assen;Luchiesland Zuid;1060103;517;128;316
202007;Enexis;Drenthe;Assen;Zuid Molukse Buurt;1060104;229;194;364
202007;Enexis;Drenthe;Assen;Luchiesland Noord;1060105;418;15;54
202007;Enexis;Drenthe;Assen;Oude Molenbuurt;1060200;1.163;249;728
202007;Enexis;Drenthe;Assen;Dichtershof;1060201;397;14;44
202007;Enexis;Drenthe;Assen;Veningerland;1060202;856;190;534
202007;Enexis;Drenthe;Assen;Zwarte Water;1060203;658;167;428
202007;Enexis;Drenthe;Assen;Componistenbuurt West;1060204;292;95;338
202007;Enexis;Drenthe;Assen;Componistenbuurt Oost;1060205;1.012;189;502
202007;Enexis;Drenthe;Assen;Vreebergen;1060301;69;35;147
202007;Enexis;Drenthe;Assen;Houtlaan;1060302;139;74;453
202007;Enexis;Drenthe;Assen;Amelterhout;1060303;125;36;132
202007;Enexis;Drenthe;Assen;Schildersbuurt;1060304;619;153;351
202007;Enexis;Drenthe;Assen;Vredeveld Noord;1060305;1.030;212;595
202007;Enexis;Drenthe;Assen;Sluisdennen;1060306;156;42;211
202007;Enexis;Drenthe;Assen;Vredeveld Zuid;1060307;1.207;283;657
202007;Enexis;Drenthe;Assen;De Dorpen;1060308;662;314;689
202007;Enexis;Drenthe;Assen;Park Diepstroeten;1060310;220;146;499
202007;Enexis;Drenthe;Assen;Pittelo Zuid;1060400;159;47;164
202007;Enexis;Drenthe;Assen;Pittelo Midden;1060401;722;122;338
202007;Enexis;Drenthe;Assen;Pittelo Noord;1060402;663;122;351
202007;Enexis;Drenthe;Assen;Baggelhuizen Zuid;1060502;485;190;638
202007;Enexis;Drenthe;Assen;Baggelhuizen Midden;1060503;778;180;510
202007;Enexis;Drenthe;Assen;Baggelhuizen Noord;1060504;315;286;625
202007;Enexis;Drenthe;Assen;Westerpark;1060508;288;124;450
202007;Enexis;Drenthe;Assen;De Venen/De Wallen;1060600;454;85;288
202007;Enexis;Drenthe;Assen;De Velden/De Stukken;1060601;749;132;408
202007;Enexis;Drenthe;Assen;De Landen/De Akkers;1060602;1.088;168;535
202007;Enexis;Drenthe;Assen;De Kampen/De Essen;1060603;690;175;565
202007;Enexis;Drenthe;Assen;Peelerpark;1060604;82;13;105
202007;Enexis;Drenthe;Assen;Messchenveld;1060700;81;21;201
202007;Enexis;Drenthe;Assen;De Messchen;1060701;319;98;416
202007;Enexis;Drenthe;Assen;De Hamels;1060702;214;91;382
202007;Enexis;Drenthe;Assen;De Kleuven;1060703;516;81;248
202007;Enexis;Drenthe;Assen;De Dreven;1060704;435;85;282
202007;Enexis;Drenthe;Assen;De BreeÙn;1060705;357;133;504
202007;Enexis;Drenthe;Assen;De Hoven;1060706;366;139;510
202007;Enexis;Drenthe;Assen;De Heugten;1060707;584;74;245
202007;Enexis;Drenthe;Assen;De Beemden;1060708;380;82;367
202007;Enexis;Drenthe;Assen;De Hullen;1060709;394;106;389
202007;Enexis;Drenthe;Assen;De Stoepen;1060710;835;217;766
202007;Enexis;Drenthe;Assen;De Goorns;1060711;281;42;147
202007;Enexis;Drenthe;Assen;Bedrijventerrein Marsdijk West;1060712;153;23;141
202007;Enexis;Drenthe;Assen;Bedrijventerrein Oost;1060714;93;12;160
202007;Enexis;Drenthe;Assen;Bedrijventerrein Marsdijk Oost;1060715;201;29;359
202007;Enexis;Drenthe;Assen;Kloosterveste;1060800;400;136;433
202007;Enexis;Drenthe;Assen;Kloostertuinen;1060801;288;49;172
202007;Enexis;Drenthe;Assen;Kloosterhaven;1060802;93;32;126
202007;Enexis;Drenthe;Assen;Kloosterlanen;1060803;299;107;429
202007;Enexis;Drenthe;Assen;Kloosterhoven;1060804;517;69;245
202007;Enexis;Drenthe;Assen;Kloosterstede;1060805;379;62;238
202007;Enexis;Drenthe;Assen;Kloostergaarde;1060806;204;37;139
202007;Enexis;Drenthe;Assen;Kloosterhage;1060807;293;71;269
202007;Enexis;Drenthe;Assen;Kloosterkade;1060808;163;53;205
202007;Enexis;Drenthe;Assen;Sterrenbeeldenbuurt;1060809;205;96;356
202007;Enexis;Drenthe;Assen;Planetenbuurt;1060810;330;86;308
202007;Enexis;Drenthe;Assen;Kloosterhout;1060815;336;132;621
202007;Enexis;Drenthe;Assen;Kloosterbos;1060816;445;107;420
202007;Enexis;Drenthe;Assen;Uitbreidingsgebied Kloosterveen;1060817;72;19;102
202007;Enexis;Drenthe;Assen;Loon;1069900;108;32;205
202007;Enexis;Drenthe;Assen;Witten;1069912;41;13;100
202007;Enexis;Drenthe;Assen;Verspreide huizen Schieven;1069916;51;16;78
202007;Enexis;Drenthe;Assen;;;1.821;329;2.290
202007;Enexis;Drenthe;Borger-Odoorn;Borger;16810000;2.295;471;1.917
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Westdorp;16810008;45;11;128
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Borger;16810009;105;19;339
202007;Enexis;Drenthe;Borger-Odoorn;Buinen;16810100;268;72;459
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Buinen;16810109;84;18;113
202007;Enexis;Drenthe;Borger-Odoorn;Bronneger;16810200;43;11;59
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Bronneger;16810209;40;10;78
202007;Enexis;Drenthe;Borger-Odoorn;Drouwen;16810300;172;56;343
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Drouwen;16810309;235;23;126
202007;Enexis;Drenthe;Borger-Odoorn;Drouwenerveen;16810500;76;13;91
202007;Enexis;Drenthe;Borger-Odoorn;Drouwenermond;16810600;177;34;222
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Drouwenermond;16810609;90;22;125
202007;Enexis;Drenthe;Borger-Odoorn;Nieuw-Buinen;16810700;2.021;404;2.079
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Nieuw-Buinen;16810709;126;54;260
202007;Enexis;Drenthe;Borger-Odoorn;Buinerveen;16810800;227;61;385
202007;Enexis;Drenthe;Borger-Odoorn;Ees;16810900;124;32;167
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Eeserveen;16810907;95;17;292
202007;Enexis;Drenthe;Borger-Odoorn;Odoorn;16811000;823;208;817
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Odoorn;16811009;50;11;61
202007;Enexis;Drenthe;Borger-Odoorn;Exloo;16811100;672;196;880
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Exloo;16811109;395;29;140
202007;Enexis;Drenthe;Borger-Odoorn;Valthe;16811200;445;147;556
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Valthe;16811209;121;36;206
202007;Enexis;Drenthe;Borger-Odoorn;Klijndijk;16811300;297;86;353
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Klijndijk;16811309;67;16;75
202007;Enexis;Drenthe;Borger-Odoorn;Odoornerveen;16811400;139;39;520
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Odoornerveen;16811409;59;17;143
202007;Enexis;Drenthe;Borger-Odoorn;Tweede ExloÙrmond;16811500;1.037;311;1.585
202007;Enexis;Drenthe;Borger-Odoorn;Eerste ExloÙrmond;16811501;163;40;438
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Tweede ExloÙrmond;16811509;50;15;85
202007;Enexis;Drenthe;Borger-Odoorn;Valthermond;16811600;1.480;469;2.245
202007;Enexis;Drenthe;Borger-Odoorn;Zandberg;16811601;36;14;91
202007;Enexis;Drenthe;Borger-Odoorn;Verspreide huizen Valthermond;16811609;141;22;211
202007;Enexis;Drenthe;Borger-Odoorn;;;309;78;735
202007;Enexis;Drenthe;Coevorden;Coevorden-Centrum;1091000;1.508;189;587
202007;Enexis;Drenthe;Coevorden;Lootuinen;1091001;557;300;817
202007;Enexis;Drenthe;Coevorden;Poppenhare;1091002;583;148;364
202007;Enexis;Drenthe;Coevorden;Binnenvree Buitenvree Pikveld;1091003;1.341;457;1.308
202007;Enexis;Drenthe;Coevorden;De Heege;1091004;849;315;973
202007;Enexis;Drenthe;Coevorden;Ballast;1091007;640;172;613
202007;Enexis;Drenthe;Coevorden;De Loo;1091008;599;275;757
202007;Enexis;Drenthe;Coevorden;Hare;1091011;131;17;153
202007;Enexis;Drenthe;Coevorden;Leeuwerikenveld;1091012;102;13;119
202007;Enexis;Drenthe;Coevorden;Klinkenvlier;1091014;85;24;161
202007;Enexis;Drenthe;Coevorden;Ossehaar;1091015;312;70;312
202007;Enexis;Drenthe;Coevorden;Steenwijksmoer;1091116;206;58;220
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Steenwijksmoer;1091117;278;42;282
202007;Enexis;Drenthe;Coevorden;Nieuwe Krim;1091218;55;12;57
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Nieuwe Krim;1091219;39;10;84
202007;Enexis;Drenthe;Coevorden;Dalen;1092022;1.465;456;1.919
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Dalen;1092023;244;45;438
202007;Enexis;Drenthe;Coevorden;Wachtum;1092024;111;34;229
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Wachtum;1092025;62;16;133
202007;Enexis;Drenthe;Coevorden;Dalerpeel;1092026;229;82;246
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Dalerpeel;1092027;205;34;251
202007;Enexis;Drenthe;Coevorden;Dalerveen;1092028;95;17;79
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Dalerveen;1092029;61;14;67
202007;Enexis;Drenthe;Coevorden;Stieltjeskanaal;1092030;70;14;95
202007;Enexis;Drenthe;Coevorden;Oosterhesselen;1093032;798;234;916
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Oosterhesselen;1093033;106;12;107
202007;Enexis;Drenthe;Coevorden;Gees;1093034;248;59;344
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Gees;1093035;103;11;60
202007;Enexis;Drenthe;Coevorden;Zwinderen;1093036;58;11;45
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Zwinderen;1093037;135;29;480
202007;Enexis;Drenthe;Coevorden;Geesbrug;1093038;235;82;300
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Geesbrug;1093039;454;57;491
202007;Enexis;Drenthe;Coevorden;Sleen;1094040;1.007;295;1.068
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Sleen;1094042;71;10;72
202007;Enexis;Drenthe;Coevorden;Noord-Sleen;1094043;127;26;197
202007;Enexis;Drenthe;Coevorden;t Haantje;1094044;72;21;118
202007;Enexis;Drenthe;Coevorden;Verspreide huizen 't Haantje;1094045;45;12;69
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Noord-Sleen;1094046;128;25;283
202007;Enexis;Drenthe;Coevorden;Schoonoord;1094047;899;311;1.039
202007;Enexis;Drenthe;Coevorden;De Kiel;1094048;138;27;104
202007;Enexis;Drenthe;Coevorden;Verspreide huizen De Kiel;1094049;74;17;95
202007;Enexis;Drenthe;Coevorden;Erm;1094053;123;17;99
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Holsloot;1094056;65;10;112
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Elm;1094057;263;21;180
202007;Enexis;Drenthe;Coevorden;Zweeloo;1095058;124;28;139
202007;Enexis;Drenthe;Coevorden;Aalden;1095059;767;209;774
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Zweeloo;1095060;86;12;84
202007;Enexis;Drenthe;Coevorden;Meppen;1095061;106;28;197
202007;Enexis;Drenthe;Coevorden;Wezup;1095063;45;12;75
202007;Enexis;Drenthe;Coevorden;Wezuperbrug;1095064;40;16;117
202007;Enexis;Drenthe;Coevorden;Benneveld;1095065;57;12;87
202007;Enexis;Drenthe;Coevorden;Verspreide huizen Wezuperbrug;1095067;105;18;236
202007;Enexis;Drenthe;Coevorden;;;776;142;1.132
202007;Enexis;Drenthe;De Wolden;Zuidwolde kern;16900000;2.474;967;3.017
202007;Enexis;Drenthe;De Wolden;Verspreide huizen Zuidwolde;16900009;433;74;516
202007;Enexis;Drenthe;De Wolden;Alteveer;16900100;163;60;245
202007;Enexis;Drenthe;De Wolden;Verspreide huizen Alteveer;16900109;196;39;337
202007;Enexis;Drenthe;De Wolden;Kerkenveld;16900200;158;48;144
202007;Enexis;Drenthe;De Wolden;Verspreide huizen Kerkenveld;16900209;243;61;531
202007;Enexis;Drenthe;De Wolden;Drogteropslagen;16900300;79;24;102
202007;Enexis;Drenthe;De Wolden;Verspreide huizen Drogteropslagen;16900309;142;27;184
202007;Enexis;Drenthe;De Wolden;Verspreide huizen Linde;16900409;352;76;551
202007;Enexis;Drenthe;De Wolden;Fort;16900500;48;14;102
202007;Enexis;Drenthe;De Wolden;Verspreide huizen Fort;16900509;257;44;283
202007;Enexis;Drenthe;De Wolden;Veeningen;16900600;109;34;104
202007;Enexis;Drenthe;De Wolden;Verspreide huizen Veeningen;16900609;274;47;326
202007;Enexis;Drenthe;De Wolden;Echten;16900700;77;24;102
202007;Enexis;Drenthe;De Wolden;Verspreide huizen Echten;16900709;84;19;211
202007;Enexis;Drenthe;De Wolden;Ruinen;16900800;1.205;490;1.664
202007;Enexis;Drenthe;De Wolden;Verspreide huizen Ruinen;16900809;557;111;791
202007;Enexis;Drenthe;De Wolden;Ansen;16901000;98;28;149
202007;Enexis;Drenthe;De Wolden;Verspreide huizen Ansen;16901009;78;16;134
202007;Enexis;Drenthe;De Wolden;Ruinerwold;16901100;1.011;378;1.345
202007;Enexis;Drenthe;De Wolden;Oosteinde;16901102;65;21;78
202007;Enexis;Drenthe;De Wolden;Oosteinde-Buiten;16901105;148;32;327
202007;Enexis;Drenthe;De Wolden;Ruinerwold-Buiten;16901109;415;83;663
202007;Enexis;Drenthe;De Wolden;Koekange;16901200;452;155;444
202007;Enexis;Drenthe;De Wolden;Koekange Zuid;16901202;58;14;111
202007;Enexis;Drenthe;De Wolden;Koekangerveld;16901203;36;15;58
202007;Enexis;Drenthe;De Wolden;Verspreide huizen Koekange;16901209;648;119;871
202007;Enexis;Drenthe;De Wolden;De Wijk;16901300;1.113;457;1.479
202007;Enexis;Drenthe;De Wolden;Verspreide huizen De Wijk;16901309;276;47;230
202007;Enexis;Drenthe;De Wolden;;;307;68;333
202007;Enexis;Drenthe;Emmen;3e Kruisdiep;1140100;193;45;177
202007;Enexis;Drenthe;Emmen;1e Kruisdiep;1140101;872;116;597
202007;Enexis;Drenthe;Emmen;Tramwijk;1140102;103;27;141
202007;Enexis;Drenthe;Emmen;Achterdiep;1140103;109;24;173
202007;Enexis;Drenthe;Emmen;Weerdingerkanaal;1140104;103;23;223
202007;Enexis;Drenthe;Emmen;Verspreide huizen Nieuw-Weerdinge;1140109;99;23;195
202007;Enexis;Drenthe;Emmen;Roswinkel-Centrum;1140200;106;12;71
202007;Enexis;Drenthe;Emmen;Oude Schuttingskanaal;1140206;37;11;61
202007;Enexis;Drenthe;Emmen;Roswinkelerstraat;1140208;93;20;128
202007;Enexis;Drenthe;Emmen;Verspreide huizen Roswinkel;1140209;161;33;191
202007;Enexis;Drenthe;Emmen;Emmer-Compascuum Centrum;1140300;2.162;262;1.077
202007;Enexis;Drenthe;Emmen;Emmer-Erfscheidenveen;1140301;763;182;875
202007;Enexis;Drenthe;Emmen;Foxel;1140302;167;40;242
202007;Enexis;Drenthe;Emmen;Oosterdiep;1140303;209;57;321
202007;Enexis;Drenthe;Emmen;Verspreide huizen Emmer-Compascuum;1140309;291;45;363
202007;Enexis;Drenthe;Emmen;Barger-Compascuum-Centrum;1140400;520;55;209
202007;Enexis;Drenthe;Emmen;Scholtenskanaal;1140401;74;13;59
202007;Enexis;Drenthe;Emmen;Verlengde-Oosterdiep;1140402;143;31;269
202007;Enexis;Drenthe;Emmen;Verspreide huizen Barger-Compascuum;1140409;110;26;160
202007;Enexis;Drenthe;Emmen;Nieuw-Dordrecht;1140500;539;58;283
202007;Enexis;Drenthe;Emmen;Oranjedorp;1140502;202;43;352
202007;Enexis;Drenthe;Emmen;Vastenow;1140503;108;19;121
202007;Enexis;Drenthe;Emmen;Herenstreek;1140504;53;13;67
202007;Enexis;Drenthe;Emmen;Nieuw-Amsterdam-Centrum;1140600;1.913;341;1.815
202007;Enexis;Drenthe;Emmen;Langs de Vaart;1140608;97;30;217
202007;Enexis;Drenthe;Emmen;Verspreide huizen Nieuw-Amsterdam;1140609;101;17;214
202007;Enexis;Drenthe;Emmen;Erica-Centrum;1140700;1.626;347;1.651
202007;Enexis;Drenthe;Emmen;Amsterdamscheveld;1140701;46;13;62
202007;Enexis;Drenthe;Emmen;Beekweg;1140702;100;18;166
202007;Enexis;Drenthe;Emmen;Verlengde Vaart;1140707;40;14;110
202007;Enexis;Drenthe;Emmen;Verspreide huizen Erica;1140709;319;102;927
202007;Enexis;Drenthe;Emmen;Klazienaveen-Noord;1140800;2.095;424;1.908
202007;Enexis;Drenthe;Emmen;Klazienaveen-Zuid;1140801;2.902;439;1.956
202007;Enexis;Drenthe;Emmen;Barger-Oosterveen;1140802;55;19;94
202007;Enexis;Drenthe;Emmen;Kloostermanswijk;1140803;113;23;127
202007;Enexis;Drenthe;Emmen;Dordse Dijk;1140804;55;17;79
202007;Enexis;Drenthe;Emmen;Derksweg;1140806;55;11;51
202007;Enexis;Drenthe;Emmen;Verspreide huizen Klazienaveen;1140809;226;56;467
202007;Enexis;Drenthe;Emmen;Zwartemeer-Centrum;1140900;1.133;145;710
202007;Enexis;Drenthe;Emmen;Kamerlingswijk;1140901;82;18;86
202007;Enexis;Drenthe;Emmen;Verspreide huizen Zwartemeer;1140909;94;10;99
202007;Enexis;Drenthe;Emmen;Schoonebeek;1141000;1.657;663;2.063
202007;Enexis;Drenthe;Emmen;Oosterse Bos en Middendorp;1141001;101;17;110
202007;Enexis;Drenthe;Emmen;Westerse Bos;1141002;77;21;187
202007;Enexis;Drenthe;Emmen;Zandpol;1141003;198;89;288
202007;Enexis;Drenthe;Emmen;Industrieterrein De Vierslagen;1141004;83;12;96
202007;Enexis;Drenthe;Emmen;Verspreide huizen Schoonebeek;1141009;141;21;116
202007;Enexis;Drenthe;Emmen;Veenoord;1141300;987;272;866
202007;Enexis;Drenthe;Emmen;Verspreide huizen Veenoord;1141309;38;11;122
202007;Enexis;Drenthe;Emmen;Nieuw-Schoonebeek;1142100;257;104;370
202007;Enexis;Drenthe;Emmen;Westelijk Nieuw-Schoonebeek;1142101;116;20;135
202007;Enexis;Drenthe;Emmen;Oostelijk Nieuw-Schoonebeek;1142102;132;27;227
202007;Enexis;Drenthe;Emmen;Verspreide huizen Nieuw-Schoonebeek;1142109;55;12;52
202007;Enexis;Drenthe;Emmen;Weiteveen;1143200;528;187;656
202007;Enexis;Drenthe;Emmen;Verspreide huizen Weiteveen;1143209;142;30;133
202007;Enexis;Drenthe;Emmen;Emmen-Centrum;1144000;2.831;153;555
202007;Enexis;Drenthe;Emmen;Emmen-Omgeving Oude Roswinkelerweg;1144100;643;130;503
202007;Enexis;Drenthe;Emmen;Emmen over 't spoor;1144101;704;90;499
202007;Enexis;Drenthe;Emmen;Emmermeer;1144200;3.185;299;1.435
202007;Enexis;Drenthe;Emmen;Angelslo;1144300;3.742;378;1.485
202007;Enexis;Drenthe;Emmen;Emmerhout;1144400;3.728;673;2.686
202007;Enexis;Drenthe;Emmen;Emmerschans;1144500;446;75;332
202007;Enexis;Drenthe;Emmen;Bargeres;1144600;4.440;955;3.040
202007;Enexis;Drenthe;Emmen;Rietlanden;1144700;3.997;1.172;4.145
202007;Enexis;Drenthe;Emmen;Parc Sandur;1144800;838;291;1.236
202007;Enexis;Drenthe;Emmen;Delftlanden;1144900;361;158;755
202007;Enexis;Drenthe;Emmen;Barger-Oosterveld;1145000;1.276;283;1.616
202007;Enexis;Drenthe;Emmen;Weerdinge;1145100;207;71;370
202007;Enexis;Drenthe;Emmen;Westenesch;1145101;56;14;143
202007;Enexis;Drenthe;Emmen;Verspreide huizen Emmen;1145109;623;132;965
202007;Enexis;Drenthe;Emmen;Noordbarge;1145200;449;112;617
202007;Enexis;Drenthe;Emmen;Zuidbarge;1145201;160;41;292
202007;Enexis;Drenthe;Emmen;Industrieterrein Bargermeer;1145300;636;56;718
202007;Enexis;Drenthe;Emmen;;;378;63;651
202007;Enexis;Drenthe;Hoogeveen;Erflanden;1185109;1.021;301;1.092
202007;Enexis;Drenthe;Hoogeveen;Fluitenberg kern;1185200;163;62;300
202007;Enexis;Drenthe;Hoogeveen;Verspreide huizen Fluitenberg;1185201;85;14;56
202007;Enexis;Drenthe;Hoogeveen;Nieuwlande kern;1185600;432;131;518
202007;Enexis;Drenthe;Hoogeveen;Verspreide huizen Nieuwlande;1185601;149;38;181
202007;Enexis;Drenthe;Hoogeveen;Nieuweroord kern;1185700;157;35;135
202007;Enexis;Drenthe;Hoogeveen;Verspreide huizen Nieuweroord;1185701;123;30;286
202007;Enexis;Drenthe;Hoogeveen;Tiendeveen kern;1185800;133;45;185
202007;Enexis;Drenthe;Hoogeveen;Verspreide huizen Tiendeveen;1185801;206;56;415
202007;Enexis;Drenthe;Hoogeveen;Stuifzand kern;1185900;122;38;132
202007;Enexis;Drenthe;Hoogeveen;Verspreide huizen Stuifzand;1185901;143;39;225
202007;Enexis;Drenthe;Hoogeveen;Pesse kern;1186000;453;197;676
202007;Enexis;Drenthe;Hoogeveen;Verspreide huizen Pesse-Oost;1186001;297;29;192
202007;Enexis;Drenthe;Hoogeveen;Verspreide huizen Pesse-Zuid;1186003;104;25;105
202007;Enexis;Drenthe;Hoogeveen;;;193;47;248
202007;Enexis;Drenthe;Meppel;Historisch Centrum;1190000;1.465;81;185
202007;Enexis;Drenthe;Meppel;Indische buurt;1190001;719;64;191
202007;Enexis;Drenthe;Meppel;Koninginnebuurt;1190002;1.362;115;428
202007;Enexis;Drenthe;Meppel;Galgenkamp;1190100;184;11;31
202007;Enexis;Drenthe;Meppel;Heinsiusbuurt;1190200;701;26;70
202007;Enexis;Drenthe;Meppel;Staatsliedenbuurt;1190201;814;54;247
202007;Enexis;Drenthe;Meppel;Zeeheldenbuurt;1190202;748;23;93
202007;Enexis;Drenthe;Meppel;Hesselingen;1190300;763;95;305
202007;Enexis;Drenthe;Meppel;Koeberg;1190301;954;90;332
202007;Enexis;Drenthe;Meppel;Reestlanden;1190302;155;23;137
202007;Enexis;Drenthe;Meppel;Schildersbuurt;1190303;996;165;609
202007;Enexis;Drenthe;Meppel;Plantenbuurt;1190400;665;260;1.088
202007;Enexis;Drenthe;Meppel;Scheepsbuurt;1190401;485;210;743
202007;Enexis;Drenthe;Meppel;Bloemenbuurt;1190500;322;67;223
202007;Enexis;Drenthe;Meppel;Onderwijs-. sportpark;1190501;27;16;103
202007;Enexis;Drenthe;Meppel;Veldenbuurt;1190600;892;270;994
202007;Enexis;Drenthe;Meppel;Vlinderbuurt;1190601;588;170;643
202007;Enexis;Drenthe;Meppel;Vogelbuurt;1190602;356;83;352
